%time,field.values0,field.values1,field.values2,field.values3,field.values4,field.values5,field.values6,field.values7,field.values8,field.values9,field.values10,field.values11,field.values12,field.values13,field.values14,field.values15,field.values16,field.values17,field.values18,field.values19
1508833891879580955,0.607634663582,0.815559625626,-0.651062428951,-0.149193316698,0.342088520527,-0.123235270381,0.234663084149,0.211895465851,-0.0195752345026,-0.254667103291,0.232349932194,0.218435809016,-0.326620340347,-0.0316830426455,0.412316322327,0.35391408205,-0.597857952118,-0.0102716088295,0.454257786274,0.380373358727
1508833891896232755,0.605133295059,0.811945915222,-0.663775682449,-0.156911104918,0.345323294401,-0.133765503764,0.231291428208,0.209562212229,-0.0259311646223,-0.252931177616,0.22789695859,0.214175269008,-0.342441558838,0.00671993196011,0.437267273664,0.370314538479,-0.60718870163,0.0282032862306,0.478751957417,0.395639359951
1508833891912921157,0.601812422276,0.806478261948,-0.676537036896,-0.166259586811,0.347592830658,-0.141100123525,0.22756819427,0.206694185734,-0.0333426482975,-0.249970778823,0.222032368183,0.208530455828,-0.355844438076,0.0455864518881,0.461051374674,0.385236859322,-0.618323028088,0.0732083469629,0.502521574497,0.408928602934
1508833891929561012,0.598290085793,0.798462867737,-0.687466323376,-0.174149036407,0.349772632122,-0.146578446031,0.222485259175,0.20247207582,-0.0403286479414,-0.247071281075,0.218007296324,0.204604014754,-0.364879876375,0.08449909091,0.487780541182,0.402127206326,-0.627649188042,0.123940140009,0.530756294727,0.424493342638
1508833891946249814,0.597054839134,0.795389533043,-0.690460622311,-0.173420250416,0.350363343954,-0.148656174541,0.219909206033,0.200284227729,-0.0434642769396,-0.246436461806,0.21775072813,0.204312235117,-0.367689758539,0.103208459914,0.502993226051,0.411997199059,-0.635449290276,0.15338088572,0.547394096851,0.433398663998
1508833891963121637,0.595570266247,0.794436335564,-0.691753327847,-0.170196473598,0.350673109293,-0.152912780643,0.216045215726,0.197079822421,-0.0514675937593,-0.24121452868,0.214170724154,0.200645714998,-0.375420212746,0.154213890433,0.533798456192,0.429558575153,-0.639250278473,0.210621535778,0.575497806072,0.446843385696
1508833891979600257,0.593817174435,0.792378544807,-0.694275081158,-0.166701078415,0.350750297308,-0.156675234437,0.211704269052,0.193408682942,-0.0613926388323,-0.233358129859,0.210665762424,0.196867004037,-0.380083709955,0.199260920286,0.555916428566,0.44045227766,-0.640126049519,0.236658588052,0.591447710991,0.455287694931
1508833891996251732,0.591728150845,0.787716269493,-0.697667837143,-0.164067417383,0.350958764553,-0.159798070788,0.207498267293,0.189815580845,-0.0702229142189,-0.222306862473,0.208215653896,0.193863898516,-0.38078969717,0.225705191493,0.571066558361,0.44838064909,-0.629687964916,0.279542028904,0.608770787716,0.461610496044
1508833892013181306,0.589480400085,0.786964893341,-0.700939655304,-0.162803009152,0.352220982313,-0.1638148278,0.202168866992,0.185247883201,-0.0787019729614,-0.202911093831,0.210220754147,0.194348782301,-0.37880808115,0.257085263729,0.579189300537,0.449775099754,-0.618945837021,0.309362560511,0.619625151157,0.464887738228
1508833892029623463,0.585363149643,0.78610432148,-0.707304120064,-0.164939820766,0.354031980038,-0.165511712432,0.198348358274,0.181895688176,-0.0836919993162,-0.18608354032,0.210149228573,0.193137124181,-0.374767482281,0.289493978024,0.587000370026,0.450586259365,-0.609751343727,0.341243475676,0.62772154808,0.465525448322
1508833892046236923,0.581944525242,0.785650014877,-0.712022304535,-0.166599094868,0.355054438114,-0.165830329061,0.196221381426,0.179992124438,-0.0842523425817,-0.175785824656,0.210051804781,0.192366361618,-0.370539069176,0.32498139143,0.594478666782,0.450458407402,-0.600577354431,0.382776409388,0.636481285095,0.464771151543
1508833892062909741,0.575961530209,0.783285737038,-0.721897423267,-0.173313692212,0.355654060841,-0.165415093303,0.194758877158,0.17864651978,-0.082983776927,-0.162380829453,0.211079746485,0.192398369312,-0.363822579384,0.370926707983,0.603633821011,0.449645638466,-0.593295931816,0.416529119015,0.644408226013,0.464596390724
1508833892079558838,0.56825530529,0.774219512939,-0.738411784172,-0.185004010797,0.356038331985,-0.164798572659,0.193500861526,0.17747220397,-0.0827079862356,-0.143825426698,0.212596774101,0.192501351237,-0.355992019176,0.409748136997,0.613639295101,0.450437307358,-0.583641290665,0.446383267641,0.65170699358,0.464450716972
1508833892096229769,0.563631534576,0.763821125031,-0.752860844135,-0.194738760591,0.356451809406,-0.16439537704,0.191766127944,0.175879105926,-0.0828639417887,-0.123254701495,0.21279117465,0.191285982728,-0.348705351353,0.447603583336,0.625469267368,0.452489674091,-0.572880148888,0.480210572481,0.663113832474,0.466329097748
1508833892112904604,0.561349451542,0.755219340324,-0.767758667469,-0.203711256385,0.35688829422,-0.164029225707,0.190126463771,0.174374461174,-0.083520039916,-0.106126382947,0.214230656624,0.191397741437,-0.343929558992,0.478445649147,0.635142207146,0.45407897234,-0.564961314201,0.509599208832,0.677371501923,0.470835268497
1508833892129540354,0.559569776058,0.749777197838,-0.777583897114,-0.206107720733,0.356828272343,-0.163801237941,0.188756346703,0.173122182488,-0.0852194130421,-0.095271602273,0.215666353703,0.191920235753,-0.338765203953,0.511145234108,0.651231110096,0.459694862366,-0.55966424942,0.528374254704,0.684814810753,0.472474515438
1508833892146208459,0.557407200336,0.745245575905,-0.784416973591,-0.204938292503,0.356137573719,-0.163771942258,0.187635228038,0.17210522294,-0.0873100459576,-0.0846077352762,0.219448804855,0.19450366497,-0.334875583649,0.535917580128,0.663935124874,0.464188158512,-0.555194020271,0.544867575169,0.6953971982,0.476647734642
1508833892162920260,0.556189954281,0.740739822388,-0.791528820992,-0.206134259701,0.355670750141,-0.163999304175,0.187225878239,0.171747788787,-0.08806617558,-0.0797597914934,0.222135692835,0.196524128318,-0.333817243576,0.545108556747,0.670313477516,0.466992974281,-0.552687704563,0.553419828415,0.701385438442,0.479114949703
1508833892179581839,0.552515625954,0.731966137886,-0.809673905373,-0.222522750497,0.354527026415,-0.164066031575,0.187169224024,0.171702608466,-0.0889068394899,-0.0654479712248,0.231570929289,0.203758746386,-0.331319868565,0.567530274391,0.685628771782,0.473502516747,-0.547556400299,0.561898708344,0.708800315857,0.482532083988
1508833892196212258,0.548330903053,0.724358201027,-0.825090348721,-0.235913515091,0.352326244116,-0.164445087314,0.188445329666,0.17288069427,-0.0906568169594,-0.0533222407103,0.242615222931,0.212504282594,-0.32860147953,0.583827376366,0.703011333942,0.482496261597,-0.539027929306,0.572896242142,0.718811631203,0.487098157406
1508833892212903288,0.546155512333,0.71912586689,-0.834693074226,-0.243871510029,0.350402921438,-0.164517000318,0.190481320024,0.174727156758,-0.0908637940884,-0.0396605581045,0.254227668047,0.221546515822,-0.325950801373,0.595784068108,0.711264908314,0.485866844654,-0.53334736824,0.578568339348,0.724845647812,0.490029633045
1508833892229893859,0.544144749641,0.708880066872,-0.847450017929,-0.252391219139,0.347159981728,-0.163088753819,0.195333585143,0.179020136595,-0.0908361524343,-0.0218032747507,0.269061923027,0.232954010367,-0.320872843266,0.617292165756,0.728458285332,0.493353426456,-0.527602672577,0.581782817841,0.728126347065,0.49154561758
1508833892246246251,0.542595624924,0.694175601006,-0.859981834888,-0.262586385012,0.341988235712,-0.160305455327,0.203682616353,0.186377257109,-0.0906130224466,-0.00145350396633,0.2851331532,0.245101168752,-0.313602894545,0.648395061493,0.739573419094,0.494550406933,-0.518099069595,0.590681314468,0.732889175415,0.492836415768
1508833892262909559,0.540939986706,0.676396071911,-0.872624397278,-0.27253305912,0.337033182383,-0.157059147954,0.212349131703,0.193983092904,-0.0907352715731,0.0121039450169,0.297185897827,0.254269629717,-0.305931597948,0.673305094242,0.746586322784,0.494097471237,-0.505594134331,0.609846591949,0.738111138344,0.492230594158
1508833892279575583,0.538688361645,0.6650390625,-0.882526934147,-0.290838003159,0.332123190165,-0.154365316033,0.220197811723,0.200879871845,-0.091248601675,0.0279514491558,0.310047030449,0.263833671808,-0.297929465771,0.700151920319,0.75083142519,0.491290867329,-0.49549600482,0.632231891155,0.741978406906,0.490038216114
1508833892296229239,0.536722898483,0.657617926598,-0.890402019024,-0.309741288424,0.327454119921,-0.151767984033,0.228476986289,0.208156704903,-0.0912194550037,0.049326300621,0.324833750725,0.274371773005,-0.287962585688,0.721601545811,0.754785835743,0.489335000515,-0.486952632666,0.655941903591,0.745271682739,0.487162232399
1508833892312890043,0.534980356693,0.647891402245,-0.896741390228,-0.326554149389,0.322109401226,-0.149412497878,0.236645713449,0.21534883976,-0.0915280133486,0.0641302913427,0.335307717323,0.28180244565,-0.279578119516,0.746697664261,0.756167590618,0.484894812107,-0.480213224888,0.678646743298,0.747926712036,0.484062314034
1508833892329545001,0.533807456493,0.640750408173,-0.899839162827,-0.338358104229,0.316202253103,-0.146158352494,0.24533547461,0.222928762436,-0.091726899147,0.0798576921225,0.345388352871,0.288718044758,-0.271717131138,0.772159695625,0.757846653461,0.480541586876,-0.47495663166,0.701372027397,0.749640882015,0.48033118248
1508833892346257382,0.534068226814,0.631980121136,-0.905608296394,-0.355604410172,0.309779822826,-0.141596034169,0.253333956003,0.229759007692,-0.0904747098684,0.0990871787071,0.355698019266,0.295391649008,-0.264841198921,0.799207627773,0.759396493435,0.475747406483,-0.469335615635,0.728383004665,0.751544475555,0.475776851177
1508833892363254350,0.535419881344,0.622403979301,-0.90732228756,-0.362668216228,0.303967475891,-0.138148531318,0.260075002909,0.235540688038,-0.0890552997589,0.116842858493,0.363621145487,0.300125658512,-0.259795188904,0.82542848587,0.761343061924,0.471365571022,-0.461401283741,0.76159965992,0.753716051579,0.469989359379
1508833892379756040,0.536408960819,0.618055462837,-0.907174348831,-0.364802628756,0.30152285099,-0.137714281678,0.262817114592,0.237983077765,-0.0884491205215,0.124030776322,0.366673141718,0.301893144846,-0.257426768541,0.839337944984,0.762039005756,0.468820810318,-0.457298219204,0.776492059231,0.754488945007,0.467245042324
1508833892396220611,0.539054811001,0.611307382584,-0.906667351723,-0.366843909025,0.295542746782,-0.13406033814,0.269781708717,0.243924200535,-0.0874510556459,0.138429522514,0.371434092522,0.30432215333,-0.255944848061,0.864602267742,0.763726830482,0.464468836784,-0.451383769512,0.80591583252,0.756490111351,0.462137520313
1508833892412893173,0.541157245636,0.605715036392,-0.905131816864,-0.366348385811,0.289212554693,-0.127244368196,0.277721047401,0.250453978777,-0.0862936526537,0.152354538441,0.374791920185,0.305620968342,-0.257883310318,0.88807374239,0.76509231329,0.460310518742,-0.446172565222,0.827552437782,0.757927238941,0.458329617977
1508833892429652540,0.542725563049,0.601400256157,-0.903786420822,-0.363034307957,0.283355116844,-0.118976458907,0.283981084824,0.255331426859,-0.0854871720076,0.162725090981,0.37803658843,0.307134211063,-0.259125620127,0.901059806347,0.764957785606,0.457466959953,-0.441460371017,0.842007815838,0.758999824524,0.455825150013
1508833892446582346,0.544081330299,0.597284734249,-0.902119755745,-0.363820761442,0.279384940863,-0.113031193614,0.28764796257,0.258071213961,-0.0851339846849,0.16977339983,0.380239605904,0.308163464069,-0.259902954102,0.908077716827,0.765604376793,0.456370174885,-0.436139404774,0.850000977516,0.759254395962,0.454184770584
1508833892462987283,0.545484900475,0.591343700886,-0.900276601315,-0.36784952879,0.276845484972,-0.10707269609,0.291166812181,0.260675936937,-0.0848721563816,0.178240060806,0.382056117058,0.308718502522,-0.260093808174,0.916854560375,0.765753090382,0.454585075378,-0.428319811821,0.858896136284,0.75951975584,0.452320873737
1508833892479552718,0.546567380428,0.586647450924,-0.89814388752,-0.375860095024,0.274991780519,-0.100234761834,0.294023245573,0.262617319822,-0.0844744443893,0.187975719571,0.384661972523,0.309741318226,-0.260456264019,0.924939274788,0.766026377678,0.453022897243,-0.419582664967,0.868353366852,0.759381771088,0.450079262257
1508833892496242785,0.547431409359,0.584711074829,-0.897223114967,-0.382676661015,0.273805618286,-0.0951211303473,0.295962661505,0.263883888721,-0.0840149223804,0.196274459362,0.387432187796,0.311067670584,-0.260686188936,0.931640505791,0.765971601009,0.451555907726,-0.411533713341,0.875995874405,0.758821129799,0.447983324528
1508833892512912377,0.548954963684,0.582518815994,-0.896542489529,-0.389752417803,0.272679269314,-0.0885716825724,0.298947870731,0.265939235687,-0.083590850234,0.207943230867,0.390793561935,0.312449663877,-0.260500371456,0.944709897041,0.76533383131,0.448371171951,-0.400737941265,0.884666979313,0.759218335152,0.44621270895
1508833892529606261,0.551218748093,0.580359756947,-0.895617485046,-0.398944526911,0.271461695433,-0.0791280716658,0.302664637566,0.268354564905,-0.0834533125162,0.220569387078,0.392981857061,0.312807887793,-0.261303722858,0.958660662174,0.764793395996,0.445064663887,-0.389234572649,0.895200252533,0.759125947952,0.443757176399
1508833892546230571,0.553222954273,0.578524231911,-0.896504461765,-0.40909871459,0.270272791386,-0.0718952864408,0.304406195879,0.269218146801,-0.0838303267956,0.23216702044,0.395078092813,0.313156098127,-0.262413144112,0.972789227962,0.764837265015,0.442067265511,-0.378621101379,0.90674161911,0.758922159672,0.441041857004
1508833892562897310,0.555267512798,0.576636791229,-0.89779227972,-0.420098543167,0.268939882517,-0.0663151592016,0.305495232344,0.269671797752,-0.0842268466949,0.242786630988,0.396254867315,0.312878340483,-0.263099253178,0.984871804714,0.76483219862,0.439478099346,-0.369409739971,0.918589890003,0.758224487305,0.437986642122
1508833892579534596,0.557352185249,0.574768364429,-0.898813605309,-0.426963746548,0.267937034369,-0.0614159554243,0.305996030569,0.269665420055,-0.0848406404257,0.252763450146,0.39697021246,0.312314450741,-0.263695836067,0.991452336311,0.764110565186,0.437650084496,-0.363374769688,0.930155277252,0.758020818233,0.435324519873
1508833892612970647,0.55865496397,0.574157416821,-0.898685097694,-0.430846482515,0.267474472523,-0.0581303089857,0.306541383266,0.269850850105,-0.0850427597761,0.260841906071,0.397636383772,0.311902910471,-0.263921737671,0.995118439198,0.763527274132,0.436523556709,-0.358883947134,0.940129756927,0.757697582245,0.432955294847
1508833892629536378,0.55985045433,0.57413816452,-0.898803472519,-0.433485478163,0.267328739166,-0.0516687780619,0.307742267847,0.270295411348,-0.0853486359119,0.26767924428,0.397654384375,0.311140090227,-0.263880848885,0.998448967934,0.763283073902,0.43566429615,-0.357021033764,0.9441203475,0.757383465767,0.431897044182
1508833892646274722,0.561602413654,0.574471890926,-0.898755252361,-0.436491698027,0.267776995897,-0.0378862172365,0.311804264784,0.272538036108,-0.0859836488962,0.273728251457,0.397348076105,0.31020450592,-0.264128804207,1.0007610321,0.762813091278,0.434895157814,-0.356112033129,0.948618471622,0.757012784481,0.430706322193
1508833892662898104,0.563272058964,0.575665235519,-0.899534583092,-0.43592697382,0.26935762167,-0.019084379077,0.316727727652,0.27499550581,-0.0864062011242,0.277114868164,0.397358477116,0.309827834368,-0.264279931784,1.00105798244,0.762784361839,0.434814929962,-0.355539917946,0.953354895115,0.75662368536,0.429458171129
1508833892679577244,0.564690232277,0.577345430851,-0.900766968727,-0.434808403254,0.271995663643,0.00425252318382,0.321616113186,0.276924401522,-0.0866589546204,0.278528422117,0.39748314023,0.309763938189,-0.264876782894,1.00048315525,0.762404441833,0.4347178936,-0.359468102455,0.96090722084,0.756529927254,0.427819758654
1508833892696244752,0.566478133202,0.5797342062,-0.901586472988,-0.434006154537,0.274806946516,0.0380209982395,0.328121006489,0.27914121747,-0.0867686867714,0.278523653746,0.397535920143,0.309804439545,-0.265372335911,1.00018405914,0.762267947197,0.434705495834,-0.366602957249,0.967395305634,0.755966842175,0.426165878773
1508833892712874858,0.570439815521,0.585990190506,-0.903073191643,-0.429298132658,0.276747316122,0.0763421058655,0.337180107832,0.282941758633,-0.0867972224951,0.276594519615,0.398193866014,0.31054008007,-0.266233325005,0.998609244823,0.761614263058,0.434661149979,-0.375175893307,0.97413289547,0.755543529987,0.424561977386
1508833892729547520,0.575142085552,0.595113754272,-0.903207719326,-0.422548890114,0.278861701488,0.110800310969,0.347968935966,0.288414537907,-0.0866487771273,0.275126636028,0.399070560932,0.311396837234,-0.266839504242,0.997823834419,0.760280191898,0.434045612812,-0.383734256029,0.979058563709,0.754026710987,0.422717958689
1508833892746409706,0.578860342503,0.599267303944,-0.903137326241,-0.417905330658,0.282646596432,0.135853618383,0.356731891632,0.29305639863,-0.086626753211,0.274549007416,0.399627119303,0.311899393797,-0.268525063992,0.994409739971,0.753303945065,0.430643796921,-0.393562197685,0.983503699303,0.751857280731,0.420631855726
1508833892762880090,0.583513438702,0.604787111282,-0.902031540871,-0.415138185024,0.285791546106,0.155659914017,0.363793134689,0.296763241291,-0.0864556580782,0.274259626865,0.400273650885,0.31243878603,-0.269777745008,0.992089748383,0.745953321457,0.426781773567,-0.404701262712,0.986126184464,0.746651291847,0.41719430685
1508833892779559463,0.587554335594,0.608620762825,-0.901238799095,-0.414211779833,0.289850205183,0.175985604525,0.370072394609,0.299701780081,-0.0852879434824,0.276580601931,0.402484983206,0.313902437687,-0.273083746433,0.977463006973,0.721852958202,0.415389597416,-0.429001361132,0.982454776764,0.733948588371,0.410869777203
1508833892796306472,0.589461743832,0.609903812408,-0.900594472885,-0.414707690477,0.293118923903,0.190648138523,0.373274862766,0.300692856312,-0.083577722311,0.280307531357,0.403957039118,0.31460621953,-0.275507539511,0.963900327682,0.705762803555,0.408413410187,-0.443909615278,0.978754997253,0.724426746368,0.406265079975
1508833892812916789,0.592177450657,0.610802412033,-0.899770617485,-0.415614247322,0.298760592937,0.224842622876,0.379261374474,0.301726102829,-0.0796311795712,0.295116394758,0.406546592712,0.314863592386,-0.27919369936,0.943301737309,0.678489208221,0.395977497101,-0.472033143044,0.969426095486,0.700412929058,0.394502997398
1508833892829635057,0.593533396721,0.612472176552,-0.899483323097,-0.418973356485,0.300547331572,0.253473669291,0.382634878159,0.301218807697,-0.0776156634092,0.309199333191,0.405117511749,0.312092006207,-0.281406313181,0.93050724268,0.656560301781,0.385113716125,-0.496484607458,0.952120602131,0.669391930103,0.379940897226
1508833892846366278,0.594339966774,0.613306879997,-0.899220049381,-0.421339869499,0.300911843777,0.27275878191,0.384032398462,0.300175279379,-0.0776233673096,0.320964187384,0.403487235308,0.309445887804,-0.284430444241,0.91194319725,0.628439843655,0.371286511421,-0.515660405159,0.936575055122,0.637079417706,0.363990902901
1508833892863228156,0.59470808506,0.611648917198,-0.898251414299,-0.420377403498,0.297021627426,0.30101954937,0.389824420214,0.301486462355,-0.0812688916922,0.336468338966,0.402717292309,0.307037740946,-0.289089351892,0.880996108055,0.585558712482,0.350097000599,-0.526808321476,0.923511266708,0.611188948154,0.351052820683
1508833892879572429,0.594639241695,0.608012080193,-0.895946502686,-0.415835827589,0.29122364521,0.325680881739,0.396919548512,0.304150611162,-0.0883444100618,0.358164787292,0.405552148819,0.306661427021,-0.291229337454,0.870926260948,0.564566791058,0.338779509068,-0.54113650322,0.899991095066,0.570281565189,0.330540657043
1508833892896251513,0.594247817993,0.600415945053,-0.889660000801,-0.408630043268,0.286846846342,0.336567342281,0.397932529449,0.303688973188,-0.0987574309111,0.378337591887,0.41193780303,0.309132546186,-0.295145958662,0.852359652519,0.530096054077,0.320071041584,-0.559147596359,0.865908801556,0.525576412678,0.308894217014
1508833892912909990,0.592991352081,0.584088921547,-0.877955853939,-0.40007776022,0.277992397547,0.361088454723,0.404003411531,0.305462688208,-0.112514853477,0.400709152222,0.418083369732,0.311133652925,-0.298762977123,0.829770207405,0.493010610342,0.29999089241,-0.571812987328,0.834573984146,0.477645158768,0.283935189247
1508833892929770437,0.590904772282,0.564004719257,-0.860974788666,-0.385940909386,0.265980571508,0.387212574482,0.41040161252,0.307228237391,-0.129479035735,0.425532281399,0.423429787159,0.312224298716,-0.29851230979,0.812538504601,0.458445638418,0.280359625816,-0.582212328911,0.803020596504,0.430099189281,0.258405566216
1508833892946287416,0.589746713638,0.552005052567,-0.844556212425,-0.363369047642,0.253539830446,0.417403697968,0.416455835104,0.308180868626,-0.145869061351,0.448234915733,0.433432579041,0.31695407629,-0.294618993998,0.795320808887,0.422589689493,0.259515702724,-0.589782238007,0.772119224072,0.385429382324,0.233839705586
1508833892962948368,0.587864100933,0.536466002464,-0.818542659283,-0.327176600695,0.241629213095,0.448701411486,0.424002945423,0.309983968735,-0.155689448118,0.468426555395,0.437382549047,0.317455738783,-0.294214844704,0.776937603951,0.388506770134,0.239697679877,-0.598658323288,0.746293127537,0.348565161228,0.213115528226
1508833892979624609,0.586529195309,0.519065976143,-0.780544281006,-0.291005253792,0.231501594186,0.47715741396,0.430801808834,0.311486452818,-0.160149976611,0.480879247189,0.437031745911,0.315710008144,-0.296437144279,0.763444542885,0.360506266356,0.22305239737,-0.607611835003,0.730389297009,0.323007643223,0.198339864612
1508833892996455653,0.586066782475,0.509753465652,-0.757183432579,-0.264967441559,0.221965774894,0.503778815269,0.435693770647,0.311759829521,-0.163345351815,0.491058051586,0.435133397579,0.313102662563,-0.299002200365,0.746124625206,0.333944886923,0.207513466477,-0.614526867867,0.713943958282,0.297502636909,0.183339595795
1508833893012899640,0.589605271816,0.50217962265,-0.730213999748,-0.217818975449,0.216643482447,0.517829418182,0.43525120616,0.309713691473,-0.165099292994,0.499170541763,0.432305276394,0.310068845749,-0.299352645874,0.725168347359,0.307710468769,0.192267537117,-0.623389899731,0.691389203072,0.267019152641,0.165301337838
1508833893029612281,0.592668175697,0.500027000904,-0.717942297459,-0.190431565046,0.213640123606,0.52802503109,0.435425519943,0.308575123549,-0.1654432863,0.50169223547,0.431250542402,0.308996796608,-0.299880206585,0.714460492134,0.291571378708,0.182543799281,-0.627195477486,0.679012179375,0.254354774952,0.15795391798
1508833893046359841,0.596003949642,0.498032599688,-0.703547120094,-0.155883073807,0.209081381559,0.5500395298,0.436151474714,0.306347161531,-0.166783943772,0.510989844799,0.428224474192,0.305684804916,-0.299145400524,0.682386577129,0.262063264847,0.165543615818,-0.636513471603,0.646129906178,0.224720939994,0.1406455338
1508833893062937226,0.598290503025,0.49536755681,-0.695066332817,-0.126122146845,0.205833375454,0.566861271858,0.43621969223,0.304291009903,-0.167769834399,0.518881142139,0.42445859313,0.302015155554,-0.298146545887,0.651444971561,0.238155335188,0.15185457468,-0.644741892815,0.611137390137,0.200821891427,0.126948580146
1508833893079878823,0.60385632515,0.493309825659,-0.677201867104,-0.0704844966531,0.202982902527,0.580558180809,0.434634953737,0.301463246346,-0.168243482709,0.524822950363,0.421021789312,0.298826366663,-0.293716669083,0.616024255753,0.232146292925,0.150629535317,-0.652100980282,0.578779637814,0.184455677867,0.11791113019
1508833893096228835,0.609746158123,0.492395490408,-0.660717010498,-0.0191005952656,0.202027887106,0.591959238052,0.433895349503,0.299518078566,-0.168003052473,0.534580588341,0.408051788807,0.288548946381,-0.290140509605,0.587676644325,0.217633336782,0.142588749528,-0.658115148544,0.543179214001,0.171953245997,0.111468315125
1508833893112892294,0.61240196228,0.491107642651,-0.651675999165,0.00982468575239,0.201768159866,0.606344223022,0.428791582584,0.294180214405,-0.169093027711,0.553642749786,0.374404937029,0.262689948082,-0.284996092319,0.553720653057,0.207330346107,0.137720584869,-0.662715852261,0.514968812466,0.160378679633,0.105004400015
1508833893129579029,0.614823877811,0.492059081793,-0.643143057823,0.0365080013871,0.203941732645,0.626791834831,0.406984269619,0.276710301638,-0.169960781932,0.566973626614,0.341672390699,0.237995043397,-0.277836591005,0.516569375992,0.191485375166,0.128870263696,-0.668695151806,0.480481982231,0.144681587815,0.0956938713789
1508833893146331921,0.618854880333,0.500115096569,-0.633808672428,0.0835914462805,0.207119911909,0.6446403265,0.385493695736,0.259887397289,-0.170744016767,0.572754085064,0.300353229046,0.207721203566,-0.271940767765,0.486523449421,0.179530307651,0.12217579782,-0.672367095947,0.448510020971,0.131560727954,0.0878588110209
1508833893162920445,0.622899234295,0.513073086739,-0.625973463058,0.12755215168,0.209074497223,0.652783989906,0.369213223457,0.247751563787,-0.171283975244,0.567670166492,0.269314169884,0.185670599341,-0.26827442646,0.460427165031,0.1662979424,0.114118874073,-0.675748646259,0.417590111494,0.121366292238,0.0819197148085
1508833893179605761,0.625029504299,0.523042678833,-0.610690593719,0.156428277493,0.210013151169,0.658739566803,0.354397296906,0.236853390932,-0.172426179051,0.551829755306,0.24260866642,0.1674913764,-0.265188753605,0.428113877773,0.15278069675,0.105997741222,-0.67642390728,0.393348902464,0.111019745469,0.0753976851702
1508833893196211771,0.625996351242,0.53351521492,-0.588900089264,0.197274237871,0.210137501359,0.662441670895,0.33943426609,0.22605073452,-0.173526644707,0.510208189487,0.208998590708,0.145764678717,-0.261700153351,0.393370330334,0.132605090737,0.0927577465773,-0.674831628799,0.367674976587,0.0997237861156,0.0680782794952
1508833893212876114,0.625831961632,0.535004556179,-0.581044137478,0.211113005877,0.210081994534,0.663743138313,0.335954546928,0.223494321108,-0.173693284392,0.493225157261,0.197063148022,0.138103991747,-0.259664326906,0.373744308949,0.119676232338,0.0839683711529,-0.67270308733,0.35182800889,0.0914962738752,0.0625254660845
1508833893229682868,0.626165866852,0.540396332741,-0.552349150181,0.250248402357,0.210026562214,0.667006790638,0.33211222291,0.220494449139,-0.174050956964,0.455696702003,0.167129576206,0.118140697479,-0.256560266018,0.337525725365,0.094412997365,0.0663700923324,-0.66672873497,0.322254955769,0.0739013999701,0.0502923540771
1508833893246236276,0.62604957819,0.547276556492,-0.515735805035,0.31483566761,0.209977030754,0.68572974205,0.32555603981,0.214070111513,-0.171620637178,0.426475316286,0.145696908236,0.103703901172,-0.254519820213,0.31025737524,0.0751654058695,0.0526888519526,-0.659290254116,0.29685819149,0.0580049604177,0.0390264652669
1508833893262904695,0.625215172768,0.558284282684,-0.476624429226,0.365981042385,0.20970132947,0.716667830944,0.325136184692,0.210588157177,-0.170601516962,0.409599661827,0.129767224193,0.0925796180964,-0.251937001944,0.289595127106,0.0606218911707,0.0421827882528,-0.648931145668,0.267943769693,0.0436047166586,0.0288110561669
1508833893279565130,0.625387012959,0.568360924721,-0.44362860918,0.407876551151,0.208739966154,0.743777930737,0.327651619911,0.209481656551,-0.170419454575,0.397697150707,0.118831753731,0.0848810523748,-0.246935427189,0.269199818373,0.0471361540258,0.0323331728578,-0.63710129261,0.239556610584,0.0273848250508,0.0169771946967
1508833893296293223,0.625148057938,0.57790517807,-0.423072755337,0.408595830202,0.207396864891,0.766372561455,0.332022547722,0.21008720994,-0.170046210289,0.385541021824,0.109243139625,0.0781385302544,-0.239669725299,0.248211711645,0.0334994234145,0.0222070589662,-0.62573158741,0.218625247478,0.0166684240103,0.00912510231137
1508833893312895681,0.625503242016,0.581482172012,-0.391209304333,0.40983864665,0.205981329083,0.783973574638,0.335821419954,0.210806697607,-0.169781848788,0.370737791061,0.0961037427187,0.0686895847321,-0.23337456584,0.228704333305,0.0208550579846,0.0126922801137,-0.612690925598,0.197692781687,0.00610043853521,0.0012668184936
1508833893329564141,0.625058591366,0.593552350998,-0.35178270936,0.392986804247,0.204724341631,0.796212077141,0.338037103415,0.211030393839,-0.168923154473,0.354731291533,0.0843426436186,0.0602520443499,-0.228249341249,0.207764059305,0.0122650973499,0.00632059201598,-0.597706079483,0.172720074654,-0.00417169183493,-0.00641793757677
1508833893346203303,0.623711764812,0.619703769684,-0.331754744053,0.357307612896,0.203836798668,0.807037949562,0.339532852173,0.210902780294,-0.167056843638,0.338787913322,0.0756912529469,0.0541255064309,-0.223866894841,0.186898589134,0.00617094710469,0.00186149403453,-0.585813879967,0.150652334094,-0.00964744016528,-0.0103917717934
1508833893362922217,0.62291687727,0.632593750954,-0.310021609068,0.345413714647,0.203230842948,0.814673483372,0.339253246784,0.209950298071,-0.166323125362,0.32196944952,0.0693788826466,0.0497789792717,-0.219998136163,0.169251546264,0.00356090441346,9.88058745861e-05,-0.573107838631,0.122150607407,-0.0143486112356,-0.013732150197
